-182.767, 78.113, 1.626,  1.765
-182.742, 78.064, 1.652,  1.798
-182.716, 78.014, 1.673,  1.831
-182.690, 77.964, 1.687,  1.864
-182.665, 77.913, 1.695,  1.897
-182.639, 77.863, 1.695,  1.930
-182.614, 77.812, 1.690,  1.963
-182.589, 77.762, 1.683,  1.996
-182.564, 77.712, 1.676,  2.029
-182.539, 77.662, 1.671,  2.062
-182.515, 77.612, 1.669,  2.095
-182.490, 77.562, 1.671,  2.128
-182.466, 77.512, 1.678,  2.161
-182.442, 77.462, 1.689,  2.194
-182.417, 77.410, 1.701,  2.227
-182.393, 77.359, 1.715,  2.260
-182.369, 77.306, 1.727,  2.293
-182.345, 77.254, 1.737,  2.326
-182.321, 77.201, 1.745,  2.359
-182.297, 77.148, 1.749,  2.392
-182.273, 77.094, 1.751,  2.425
-182.250, 77.041, 1.752,  2.458
-182.226, 76.987, 1.753,  2.491
-182.203, 76.934, 1.754,  2.524
-182.181, 76.880, 1.756,  2.557
-182.158, 76.826, 1.760,  2.590
-182.136, 76.771, 1.767,  2.623
-182.114, 76.716, 1.774,  2.656
-182.092, 76.661, 1.783,  2.689
-182.070, 76.606, 1.792,  2.722
-182.048, 76.550, 1.800,  2.755
-182.027, 76.493, 1.808,  2.788
-182.005, 76.437, 1.814,  2.821
-181.984, 76.380, 1.820,  2.854
-181.964, 76.323, 1.824,  2.887
-181.943, 76.265, 1.828,  2.920
-181.923, 76.207, 1.832,  2.953
-181.903, 76.149, 1.836,  2.986
-181.883, 76.091, 1.841,  3.019
-181.864, 76.033, 1.847,  3.052
-181.845, 75.974, 1.853,  3.085
-181.826, 75.915, 1.860,  3.118
-181.807, 75.855, 1.868,  3.151
-181.788, 75.795, 1.875,  3.184
-181.770, 75.735, 1.882,  3.217
-181.752, 75.675, 1.889,  3.250
-181.735, 75.614, 1.895,  3.283
-181.717, 75.553, 1.901,  3.316
-181.700, 75.491, 1.907,  3.349
-181.683, 75.430, 1.912,  3.382
-181.667, 75.368, 1.918,  3.415
-181.651, 75.305, 1.924,  3.448
-181.635, 75.243, 1.930,  3.481
-181.619, 75.180, 1.936,  3.514
-181.604, 75.117, 1.943,  3.547
-181.589, 75.053, 1.950,  3.580
-181.574, 74.990, 1.957,  3.613
-181.560, 74.926, 1.965,  3.646
-181.546, 74.861, 1.971,  3.679
-181.532, 74.796, 1.978,  3.712
-181.518, 74.731, 1.985,  3.745
-181.505, 74.666, 1.991,  3.778
-181.492, 74.601, 1.997,  3.811
-181.479, 74.535, 2.004,  3.844
-181.467, 74.469, 2.010,  3.877
-181.455, 74.402, 2.017,  3.910
-181.443, 74.335, 2.024,  3.943
-181.432, 74.269, 2.031,  3.976
-181.420, 74.201, 2.038,  4.009
-181.410, 74.134, 2.045,  4.042
-181.399, 74.066, 2.052,  4.075
-181.389, 73.998, 2.059,  4.108
-181.379, 73.929, 2.066,  4.141
-181.369, 73.861, 2.073,  4.174
-181.360, 73.792, 2.080,  4.207
-181.351, 73.722, 2.087,  4.240
-181.342, 73.653, 2.094,  4.273
-181.333, 73.583, 2.102,  4.306
-181.325, 73.513, 2.109,  4.339
-181.317, 73.443, 2.116,  4.372
-181.309, 73.372, 2.123,  4.405
-181.302, 73.301, 2.130,  4.438
-181.294, 73.230, 2.137,  4.471
-181.288, 73.159, 2.144,  4.504
-181.281, 73.087, 2.151,  4.537
-181.274, 73.015, 2.159,  4.570
-181.268, 72.943, 2.166,  4.603
-181.263, 72.871, 2.173,  4.636
-181.257, 72.798, 2.181,  4.669
-181.252, 72.725, 2.188,  4.702
-181.246, 72.652, 2.196,  4.735
-181.242, 72.578, 2.204,  4.768
-181.237, 72.505, 2.211,  4.801
-181.233, 72.431, 2.218,  4.834
-181.228, 72.356, 2.226,  4.867
-181.224, 72.282, 2.233,  4.900
-181.221, 72.207, 2.241,  4.933
-181.217, 72.132, 2.248,  4.966
-181.214, 72.057, 2.256,  4.999
-181.211, 71.981, 2.264,  5.032
-181.208, 71.905, 2.271,  5.065
-181.205, 71.829, 2.279,  5.098
-181.203, 71.753, 2.287,  5.131
-181.201, 71.676, 2.295,  5.164
-181.199, 71.600, 2.303,  5.197
-181.197, 71.522, 2.310,  5.230
-181.195, 71.445, 2.318,  5.263
-181.194, 71.367, 2.326,  5.296
-181.192, 71.290, 2.333,  5.329
-181.191, 71.211, 2.341,  5.362
-181.190, 71.133, 2.349,  5.395
-181.189, 71.054, 2.357,  5.428
-181.189, 70.975, 2.365,  5.461
-181.188, 70.896, 2.373,  5.494
-181.188, 70.817, 2.381,  5.527
-181.188, 70.737, 2.389,  5.560
-181.188, 70.657, 2.397,  5.593
-181.188, 70.577, 2.405,  5.626
-181.188, 70.496, 2.413,  5.659
-181.188, 70.416, 2.421,  5.692
-181.189, 70.335, 2.430,  5.725
-181.189, 70.253, 2.438,  5.758
-181.190, 70.172, 2.447,  5.791
-181.191, 70.090, 2.455,  5.824
-181.192, 70.008, 2.463,  5.857
-181.193, 69.926, 2.471,  5.890
-181.194, 69.843, 2.480,  5.923
-181.195, 69.760, 2.488,  5.956
-181.197, 69.677, 2.496,  5.989
-181.198, 69.593, 2.505,  6.022
-181.200, 69.510, 2.513,  6.055
-181.201, 69.426, 2.522,  6.088
-181.203, 69.341, 2.530,  6.121
-181.205, 69.257, 2.539,  6.154
-181.207, 69.172, 2.547,  6.187
-181.209, 69.087, 2.556,  6.220
-181.211, 69.001, 2.565,  6.253
-181.213, 68.915, 2.573,  6.286
-181.215, 68.829, 2.582,  6.319
-181.217, 68.743, 2.590,  6.352
-181.219, 68.657, 2.599,  6.385
-181.221, 68.570, 2.608,  6.418
-181.223, 68.483, 2.616,  6.451
-181.226, 68.395, 2.625,  6.484
-181.228, 68.307, 2.634,  6.517
-181.231, 68.219, 2.643,  6.550
-181.233, 68.131, 2.652,  6.583
-181.236, 68.043, 2.661,  6.616
-181.238, 67.954, 2.670,  6.649
-181.241, 67.864, 2.679,  6.682
-181.243, 67.775, 2.688,  6.715
-181.246, 67.685, 2.697,  6.748
-181.248, 67.595, 2.706,  6.781
-181.251, 67.505, 2.715,  6.814
-181.253, 67.414, 2.724,  6.847
-181.256, 67.323, 2.734,  6.880
-181.259, 67.232, 2.742,  6.913
-181.261, 67.140, 2.751,  6.946
-181.264, 67.048, 2.761,  6.979
-181.266, 66.956, 2.770,  7.012
-181.269, 66.863, 2.779,  7.045
-181.272, 66.770, 2.789,  7.078
-181.274, 66.677, 2.798,  7.111
-181.277, 66.584, 2.808,  7.144
-181.279, 66.490, 2.817,  7.177
-181.282, 66.396, 2.827,  7.210
-181.284, 66.301, 2.836,  7.243
-181.287, 66.207, 2.846,  7.276
-181.290, 66.112, 2.855,  7.309
-181.292, 66.016, 2.865,  7.342
-181.295, 65.921, 2.875,  7.375
-181.297, 65.825, 2.884,  7.408
-181.299, 65.728, 2.893,  7.441
-181.302, 65.632, 2.903,  7.474
-181.304, 65.535, 2.913,  7.507
-181.307, 65.437, 2.923,  7.540
-181.309, 65.340, 2.933,  7.573
-181.311, 65.242, 2.943,  7.606
-181.314, 65.143, 2.953,  7.639
-181.316, 65.045, 2.963,  7.672
-181.318, 64.946, 2.973,  7.705
-181.320, 64.846, 2.982,  7.738
-181.322, 64.747, 2.992,  7.771
-181.325, 64.647, 3.001,  7.804
-181.327, 64.547, 3.011,  7.837
-181.329, 64.446, 3.021,  7.870
-181.331, 64.345, 3.032,  7.903
-181.333, 64.244, 3.043,  7.936
-181.335, 64.142, 3.054,  7.969
-181.337, 64.040, 3.064,  8.002
-181.338, 63.938, 3.075,  8.035
-181.340, 63.835, 3.084,  8.068
-181.342, 63.732, 3.094,  8.101
-181.344, 63.628, 3.104,  8.134
-181.346, 63.525, 3.114,  8.167
-181.347, 63.421, 3.124,  8.200
-181.349, 63.316, 3.135,  8.233
-181.351, 63.211, 3.147,  8.266
-181.352, 63.106, 3.158,  8.299
-181.354, 63.001, 3.168,  8.332
-181.355, 62.895, 3.179,  8.365
-181.357, 62.789, 3.189,  8.398
-181.358, 62.682, 3.199,  8.431
-181.360, 62.575, 3.210,  8.464
-181.361, 62.468, 3.220,  8.497
-181.362, 62.360, 3.232,  8.530
-181.364, 62.252, 3.243,  8.563
-181.365, 62.144, 3.254,  8.596
-181.366, 62.035, 3.265,  8.629
-181.367, 61.926, 3.276,  8.662
-181.369, 61.817, 3.286,  8.695
-181.370, 61.707, 3.297,  8.728
-181.371, 61.597, 3.308,  8.761
-181.372, 61.486, 3.319,  8.794
-181.373, 61.375, 3.330,  8.827
-181.374, 61.264, 3.342,  8.860
-181.375, 61.152, 3.354,  8.893
-181.376, 61.040, 3.366,  8.926
-181.376, 60.928, 3.377,  8.959
-181.377, 60.815, 3.388,  8.992
-181.378, 60.702, 3.398,  9.025
-181.379, 60.588, 3.409,  9.058
-181.379, 60.474, 3.420,  9.091
-181.380, 60.360, 3.432,  9.124
-181.381, 60.245, 3.444,  9.157
-181.381, 60.130, 3.456,  9.190
-181.382, 60.015, 3.468,  9.223
-181.382, 59.899, 3.480,  9.256
-181.383, 59.783, 3.491,  9.289
-181.384, 59.666, 3.502,  9.322
-181.384, 59.549, 3.514,  9.355
-181.385, 59.432, 3.525,  9.388
-181.385, 59.314, 3.537,  9.421
-181.386, 59.196, 3.549,  9.454
-181.386, 59.077, 3.561,  9.487
-181.387, 58.958, 3.574,  9.520
-181.387, 58.838, 3.587,  9.553
-181.388, 58.719, 3.599,  9.586
-181.388, 58.598, 3.610,  9.619
-181.388, 58.478, 3.621,  9.652
-181.389, 58.357, 3.632,  9.685
-181.389, 58.235, 3.644,  9.718
-181.390, 58.114, 3.657,  9.751
-181.390, 57.991, 3.670,  9.784
-181.390, 57.869, 3.684,  9.817
-181.391, 57.746, 3.697,  9.850
-181.391, 57.622, 3.709,  9.883
-181.391, 57.498, 3.720,  9.916
-181.391, 57.374, 3.731,  9.949
-181.392, 57.249, 3.743,  9.982
-181.392, 57.124, 3.756, 10.015
-181.392, 56.999, 3.769, 10.048
-181.393, 56.873, 3.783, 10.081
-181.393, 56.746, 3.796, 10.114
-181.393, 56.619, 3.810, 10.147
-181.393, 56.492, 3.822, 10.180
-181.394, 56.364, 3.834, 10.213
-181.394, 56.236, 3.846, 10.246
-181.394, 56.108, 3.858, 10.279
-181.394, 55.979, 3.871, 10.312
-181.394, 55.849, 3.884, 10.345
-181.395, 55.720, 3.897, 10.378
-181.395, 55.589, 3.911, 10.411
-181.395, 55.459, 3.925, 10.444
-181.395, 55.327, 3.938, 10.477
-181.395, 55.196, 3.951, 10.510
-181.396, 55.064, 3.964, 10.543
-181.396, 54.931, 3.976, 10.576
-181.396, 54.798, 3.989, 10.609
-181.396, 54.665, 4.002, 10.642
-181.396, 54.531, 4.016, 10.675
-181.396, 54.397, 4.030, 10.708
-181.396, 54.263, 4.044, 10.741
-181.396, 54.127, 4.058, 10.774
-181.396, 53.992, 4.072, 10.807
-181.397, 53.856, 4.085, 10.840
-181.397, 53.719, 4.098, 10.873
-181.397, 53.582, 4.111, 10.906
-181.397, 53.445, 4.124, 10.939
-181.397, 53.307, 4.138, 10.972
-181.397, 53.169, 4.153, 11.005
-181.397, 53.030, 4.167, 11.038
-181.397, 52.891, 4.181, 11.071
-181.397, 52.751, 4.195, 11.104
-181.397, 52.611, 4.209, 11.137
-181.397, 52.470, 4.222, 11.170
-181.397, 52.329, 4.236, 11.203
-181.398, 52.188, 4.250, 11.236
-181.398, 52.046, 4.265, 11.269
-181.398, 51.903, 4.279, 11.302
-181.398, 51.760, 4.294, 11.335
-181.398, 51.616, 4.308, 11.368
-181.398, 51.473, 4.322, 11.401
-181.398, 51.328, 4.336, 11.434
-181.398, 51.183, 4.351, 11.467
-181.398, 51.038, 4.365, 11.500
-181.398, 50.892, 4.380, 11.533
-181.398, 50.746, 4.395, 11.566
-181.398, 50.599, 4.410, 11.599
-181.398, 50.451, 4.425, 11.632
-181.398, 50.303, 4.439, 11.665
-181.398, 50.155, 4.454, 11.698
-181.398, 50.006, 4.468, 11.731
-181.398, 49.857, 4.483, 11.764
-181.398, 49.707, 4.498, 11.797
-181.398, 49.557, 4.513, 11.830
-181.398, 49.406, 4.529, 11.863
-181.398, 49.255, 4.544, 11.896
-181.398, 49.103, 4.560, 11.929
-181.398, 48.950, 4.575, 11.962
-181.398, 48.798, 4.590, 11.995
-181.398, 48.644, 4.604, 12.028
-181.398, 48.490, 4.619, 12.061
-181.398, 48.336, 4.634, 12.094
-181.398, 48.181, 4.650, 12.127
-181.398, 48.026, 4.666, 12.160
-181.398, 47.870, 4.683, 12.193
-181.398, 47.713, 4.699, 12.226
-181.398, 47.556, 4.715, 12.259
-181.398, 47.399, 4.730, 12.292
-181.398, 47.241, 4.745, 12.325
-181.397, 47.082, 4.760, 12.358
-181.397, 46.923, 4.775, 12.391
-181.397, 46.763, 4.791, 12.424
-181.397, 46.603, 4.808, 12.457
-181.397, 46.443, 4.825, 12.490
-181.397, 46.281, 4.842, 12.523
-181.397, 46.119, 4.859, 12.556
-181.397, 45.957, 4.874, 12.589
-181.397, 45.794, 4.889, 12.622
-181.397, 45.631, 4.905, 12.655
-181.397, 45.467, 4.920, 12.688
-181.397, 45.303, 4.937, 12.721
-181.397, 45.138, 4.955, 12.754
-181.397, 44.972, 4.973, 12.787
-181.397, 44.806, 4.990, 12.820
-181.397, 44.639, 5.007, 12.853
-181.397, 44.472, 5.023, 12.886
-181.397, 44.304, 5.038, 12.919
-181.396, 44.136, 5.054, 12.952
-181.396, 43.967, 5.070, 12.985
-181.396, 43.797, 5.087, 13.018
-181.396, 43.627, 5.103, 13.051
-181.396, 43.457, 5.116, 13.084
-181.396, 43.286, 5.115, 13.117
-181.396, 43.116, 5.105, 13.150
-181.396, 42.946, 5.100, 13.183
-181.396, 42.776, 5.112, 13.216
-181.396, 42.605, 5.141, 13.249
-181.396, 42.432, 5.189, 13.282
-181.396, 42.257, 5.254, 13.315
-181.395, 42.080, 5.328, 13.348
-181.395, 41.900, 5.392, 13.381
-181.395, 41.719, 5.427, 13.414
-181.395, 41.538, 5.426, 13.447
-181.395, 41.358, 5.399, 13.480
-181.395, 41.180, 5.354, 13.513
-181.395, 41.003, 5.299, 13.546
-181.395, 40.829, 5.242, 13.579
-181.394, 40.656, 5.191, 13.612
-181.394, 40.484, 5.152, 13.645
-181.394, 40.313, 5.131, 13.678
-181.394, 40.143, 5.129, 13.711
-181.394, 39.971, 5.144, 13.744
-181.394, 39.799, 5.178, 13.777
-181.394, 39.624, 5.230, 13.810
-181.394, 39.448, 5.302, 13.843
-181.393, 39.268, 5.393, 13.876
-181.393, 39.085, 5.509, 13.909
-181.393, 38.896, 5.652, 13.942
-181.393, 38.703, 5.800, 13.975
-181.393, 38.506, 5.929, 14.008
-181.393, 38.305, 6.024, 14.041
-181.393, 38.103, 6.070, 14.074
-181.392, 37.900, 6.069, 14.107
-181.392, 37.700, 6.030, 14.140
-181.392, 37.501, 5.961, 14.173
-181.392, 37.306, 5.869, 14.206
-181.392, 37.114, 5.760, 14.239
-181.392, 36.926, 5.647, 14.272
-181.391, 36.742, 5.534, 14.305
-181.391, 36.561, 5.434, 14.338
-181.391, 36.382, 5.353, 14.371
-181.391, 36.206, 5.294, 14.404
-181.391, 36.031, 5.258, 14.437
-181.390, 35.856, 5.241, 14.470
-181.390, 35.681, 5.243, 14.503
-181.390, 35.505, 5.263, 14.536
-181.390, 35.328, 5.301, 14.569
-181.390, 35.150, 5.358, 14.602
-181.389, 34.968, 5.434, 14.635
-181.389, 34.784, 5.531, 14.668
-181.389, 34.595, 5.656, 14.701
-181.389, 34.402, 5.800, 14.734
-181.389, 34.204, 5.945, 14.767
-181.388, 34.001, 6.091, 14.800
-181.388, 33.794, 6.233, 14.833
-181.388, 33.582, 6.359, 14.866
-181.388, 33.367, 6.452, 14.899
-181.387, 33.151, 6.496, 14.932
-181.387, 32.934, 6.494, 14.965
-181.387, 32.720, 6.452, 14.998
-181.387, 32.507, 6.381, 15.031
-181.386, 32.298, 6.285, 15.064
-181.386, 32.093, 6.174, 15.097
-181.386, 31.891, 6.059, 15.130
-181.386, 31.693, 5.953, 15.163
-181.385, 31.498, 5.867, 15.196
-181.385, 31.304, 5.811, 15.229
-181.385, 31.112, 5.792, 15.262
-181.385, 30.918, 5.805, 15.295
-181.384, 30.723, 5.843, 15.328
-181.384, 30.527, 5.899, 15.361
-181.384, 30.328, 5.970, 15.394
-181.384, 30.126, 6.053, 15.427
-181.383, 29.921, 6.145, 15.460
-181.383, 29.713, 6.246, 15.493
-181.383, 29.501, 6.353, 15.526
-181.382, 29.286, 6.465, 15.559
-181.382, 29.067, 6.581, 15.592
-181.382, 28.844, 6.698, 15.625
-181.381, 28.617, 6.800, 15.658
-181.381, 28.388, 6.870, 15.691
-181.381, 28.159, 6.893, 15.724
-181.380, 27.930, 6.872, 15.757
-181.380, 27.703, 6.815, 15.790
-181.380, 27.479, 6.730, 15.823
-181.379, 27.258, 6.626, 15.856
-181.379, 27.041, 6.516, 15.889
-181.379, 26.828, 6.412, 15.922
-181.378, 26.617, 6.324, 15.955
-181.378, 26.409, 6.265, 15.988
-181.378, 26.201, 6.240, 16.021
-181.377, 25.993, 6.247, 16.054
-181.377, 25.784, 6.278, 16.087
-181.377, 25.573, 6.328, 16.120
-181.376, 25.360, 6.392, 16.153
-181.376, 25.144, 6.469, 16.186
-181.375, 24.925, 6.556, 16.219
-181.375, 24.704, 6.651, 16.252
-181.375, 24.479, 6.751, 16.285
-181.374, 24.250, 6.858, 16.318
-181.374, 24.018, 6.968, 16.351
-181.373, 23.782, 7.082, 16.384
-181.373, 23.543, 7.196, 16.417
-181.373, 23.300, 7.300, 16.450
-181.372, 23.054, 7.377, 16.483
-181.372, 22.807, 7.411, 16.516
-181.371, 22.561, 7.399, 16.549
-181.371, 22.316, 7.348, 16.582
-181.370, 22.074, 7.267, 16.615
-181.370, 21.836, 7.164, 16.648
-181.370, 21.601, 7.054, 16.681
-181.369, 21.370, 6.947, 16.714
-181.369, 21.142, 6.855, 16.747
-181.368, 20.916, 6.789, 16.780
-181.368, 20.691, 6.755, 16.813
-181.367, 20.466, 6.752, 16.846
-181.367, 20.240, 6.774, 16.879
-181.366, 20.013, 6.814, 16.912
-181.366, 19.784, 6.870, 16.945
-181.366, 19.552, 6.939, 16.978
-181.365, 19.318, 7.018, 17.011
-181.365, 19.081, 7.105, 17.044
-181.364, 18.841, 7.198, 17.077
-181.364, 18.598, 7.298, 17.110
-181.363, 18.352, 7.402, 17.143
-181.363, 18.102, 7.509, 17.176
-181.362, 17.848, 7.620, 17.209
-181.362, 17.590, 7.734, 17.242
-181.361, 17.329, 7.847, 17.275
-181.361, 17.065, 7.945, 17.308
-181.360, 16.798, 8.012, 17.341
-181.360, 16.530, 8.032, 17.374
-181.359, 16.264, 8.006, 17.407
-181.359, 15.999, 7.944, 17.440
-181.358, 15.738, 7.856, 17.473
-181.358, 15.480, 7.749, 17.506
-181.357, 15.226, 7.638, 17.539
-181.357, 14.975, 7.533, 17.572
-181.356, 14.727, 7.445, 17.605
-181.356, 14.481, 7.385, 17.638
-181.355, 14.236, 7.355, 17.671
-181.355, 13.991, 7.352, 17.704
-181.354, 13.745, 7.372, 17.737
-181.354, 13.498, 7.409, 17.770
-181.354, 13.250, 7.461, 17.803
-181.353, 12.999, 7.525, 17.836
-181.353, 12.745, 7.598, 17.869
-181.352, 12.489, 7.679, 17.902
-181.352, 12.230, 7.768, 17.935
-181.351, 11.968, 7.861, 17.968
-181.350, 11.703, 7.960, 18.001
-181.350, 11.435, 8.062, 18.034
-181.349, 11.163, 8.167, 18.067
-181.349, 10.887, 8.275, 18.100
-181.348, 10.608, 8.385, 18.133
-181.348, 10.325, 8.496, 18.166
-181.347, 10.039, 8.604, 18.199
-181.346, 9.750, 8.695, 18.232
-181.346, 9.458, 8.751, 18.265
-181.345, 9.166, 8.759, 18.298
-181.345, 8.876, 8.723, 18.331
-181.344, 8.588, 8.652, 18.364
-181.343, 8.303, 8.555, 18.397
-181.343, 8.022, 8.445, 18.430
-181.342, 7.745, 8.335, 18.463
-181.341, 7.470, 8.235, 18.496
-181.341, 7.199, 8.155, 18.529
-181.340, 6.929, 8.103, 18.562
-181.340, 6.660, 8.078, 18.595
-181.339, 6.391, 8.077, 18.628
-181.338, 6.121, 8.096, 18.661
-181.338, 5.850, 8.131, 18.694
-181.337, 5.577, 8.179, 18.727
-181.336, 5.302, 8.238, 18.760
-181.335, 5.025, 8.307, 18.793
-181.335, 4.746, 8.382, 18.826
-181.334, 4.464, 8.465, 18.859
-181.333, 4.179, 8.552, 18.892
-181.332, 3.891, 8.644, 18.925
-181.332, 3.600, 8.740, 18.958
-181.331, 3.305, 8.839, 18.991
-181.330, 3.008, 8.941, 19.024
-181.329, 2.706, 9.045, 19.057
-181.328, 2.402, 9.150, 19.090
-181.328, 2.094, 9.258, 19.123
-181.327, 1.782, 9.364, 19.156
-181.326, 1.467, 9.460, 19.189
-181.325, 1.150, 9.531, 19.222
-181.324, 0.831, 9.561, 19.255
-181.323, 0.514, 9.542, 19.288
-181.323, 0.198, 9.483, 19.321
-181.322, -0.115, 9.395, 19.354
-181.321, -0.424, 9.291, 19.387
-181.320, -0.730, 9.183, 19.420
-181.319, -1.032, 9.083, 19.453
-181.318, -1.332, 9.000, 19.486
-181.318, -1.630, 8.943, 19.519
-181.317, -1.927, 8.911, 19.552
-181.316, -2.223, 8.900, 19.585
-181.315, -2.520, 8.909, 19.618
-181.314, -2.818, 8.933, 19.651
-181.313, -3.117, 8.971, 19.684
-181.313, -3.418, 9.020, 19.717
-181.312, -3.720, 9.078, 19.750
-181.311, -4.025, 9.144, 19.783
-181.310, -4.333, 9.216, 19.816
-181.309, -4.642, 9.295, 19.849
-181.308, -4.955, 9.378, 19.882
-181.307, -5.270, 9.465, 19.915
-181.306, -5.588, 9.555, 19.948
-181.305, -5.910, 9.649, 19.981
-181.304, -6.234, 9.744, 20.014
-181.303, -6.562, 9.842, 20.047
-181.302, -6.893, 9.942, 20.080
-181.301, -7.227, 10.044, 20.113
-181.300, -7.565, 10.146, 20.146
-181.299, -7.906, 10.250, 20.179
-181.298, -8.251, 10.353, 20.212
-181.297, -8.599, 10.450, 20.245
-181.296, -8.949, 10.527, 20.278
-181.295, -9.301, 10.567, 20.311
-181.294, -9.653, 10.559, 20.344
-181.292, -10.003, 10.508, 20.377
-181.291, -10.350, 10.425, 20.410
-181.290, -10.693, 10.323, 20.443
-181.289, -11.033, 10.215, 20.476
-181.288, -11.370, 10.112, 20.509
-181.287, -11.704, 10.024, 20.542
-181.286, -12.035, 9.959, 20.575
-181.284, -12.366, 9.916, 20.608
-181.283, -12.695, 9.893, 20.641
-181.282, -13.025, 9.889, 20.674
-181.281, -13.355, 9.901, 20.707
-181.280, -13.686, 9.926, 20.740
-181.279, -14.018, 9.962, 20.773
-181.278, -14.352, 10.007, 20.806
-181.276, -14.687, 10.061, 20.839
-181.275, -15.025, 10.122, 20.872
-181.274, -15.364, 10.189, 20.905
-181.273, -15.706, 10.261, 20.938
-181.271, -16.051, 10.337, 20.971
-181.270, -16.398, 10.417, 21.004
-181.269, -16.748, 10.500, 21.037
-181.268, -17.101, 10.587, 21.070
-181.267, -17.456, 10.675, 21.103
-181.265, -17.815, 10.766, 21.136
-181.264, -18.176, 10.859, 21.169
-181.263, -18.541, 10.953, 21.202
-181.261, -18.909, 11.049, 21.235
-181.260, -19.280, 11.146, 21.268
-181.258, -19.654, 11.244, 21.301
-181.257, -20.032, 11.343, 21.334
-181.256, -20.413, 11.443, 21.367
-181.254, -20.797, 11.544, 21.400
-181.253, -21.184, 11.644, 21.433
-181.251, -21.575, 11.737, 21.466
-181.249, -21.968, 11.811, 21.499
-181.248, -22.363, 11.847, 21.532
-181.246, -22.757, 11.835, 21.565
-181.245, -23.149, 11.780, 21.598
-181.243, -23.538, 11.691, 21.631
-181.242, -23.924, 11.584, 21.664
-181.240, -24.306, 11.468, 21.697
-181.238, -24.684, 11.356, 21.730
-181.237, -25.059, 11.256, 21.763
-181.235, -25.431, 11.177, 21.796
-181.234, -25.801, 11.118, 21.829
-181.232, -26.171, 11.078, 21.862
-181.231, -26.539, 11.056, 21.895
-181.229, -26.908, 11.049, 21.928
-181.228, -27.276, 11.056, 21.961
-181.226, -27.646, 11.075, 21.994
-181.225, -28.016, 11.104, 22.027
-181.223, -28.388, 11.142, 22.060
-181.221, -28.761, 11.188, 22.093
-181.220, -29.135, 11.240, 22.126
-181.218, -29.512, 11.298, 22.159
-181.217, -29.891, 11.361, 22.192
-181.215, -30.272, 11.428, 22.225
-181.214, -30.655, 11.499, 22.258
-181.212, -31.041, 11.574, 22.291
-181.210, -31.429, 11.652, 22.324
-181.209, -31.820, 11.733, 22.357
-181.207, -32.213, 11.816, 22.390
-181.205, -32.610, 11.902, 22.423
-181.203, -33.009, 11.989, 22.456
-181.201, -33.411, 12.078, 22.489
-181.200, -33.816, 12.168, 22.522
-181.198, -34.225, 12.260, 22.555
-181.196, -34.636, 12.353, 22.588
-181.194, -35.050, 12.447, 22.621
-181.192, -35.468, 12.542, 22.654
-181.190, -35.888, 12.638, 22.687
-181.188, -36.312, 12.734, 22.720
-181.186, -36.739, 12.831, 22.753
-181.184, -37.170, 12.929, 22.786
-181.182, -37.603, 13.027, 22.819
-181.180, -38.040, 13.126, 22.852
-181.178, -38.480, 13.224, 22.885
-181.176, -38.924, 13.324, 22.918
-181.174, -39.371, 13.423, 22.951
-181.172, -39.821, 13.520, 22.984
-181.170, -40.273, 13.604, 23.017
-181.168, -40.728, 13.659, 23.050
